task_id_list	courier_id	total_score	willingness
T0010,T0016	C006	82.755	0.0445
T0010,T0016	C007	89.055	0.0872
T0010,T0016	C008	70.318	0.0316
T0010,T0016	C009	79.411	0.1186
T0010,T0016	C010	62.017	0.0693
T0010,T0016	C011	69.125	0.1149
T0010,T0016	C012	91.698	0.0732
T0010,T0016	C013	93.952	0.0434
T0010,T0016	C014	72.926	0.0537
T0010,T0016	C015	93.642	0.0829
T0010,T0016	C016	77.531	0.0859
T0010,T0016	C017	95.937	0.0671
T0010,T0016	C018	71.824	0.0530
T0010,T0016	C019	95.460	0.1093
T0010,T0016	C020	79.460	0.0826
T0010,T0016	C021	72.365	0.0960
T0010,T0016	C022	92.211	0.1083
T0010,T0016	C023	97.564	0.0370
T0010,T0016	C024	87.468	0.0692
T0010,T0016	C025	91.468	0.1160
T0010,T0016	C026	87.515	0.0776
T0010,T0016	C027	76.208	0.0803
T0010,T0016	C028	74.719	0.1148
T0010,T0016	C029	84.018	0.0385
T0010,T0016	C030	71.885	0.0891
T0010,T0016	C031	85.440	0.0585
T0010,T0016	C032	84.106	0.1334
T0010,T0016	C033	84.523	0.0361
T0010,T0016	C034	67.263	0.0743
T0010,T0016	C035	85.712	0.0759
T0010,T0016	C036	70.476	0.0990
T0010,T0016	C037	72.550	0.1085
T0010,T0016	C038	79.174	0.1018
T0010,T0016	C039	94.205	0.1076
T0010,T0016	C040	81.141	0.0614
T0010,T0016	C041	88.922	0.0387
T0010,T0016	C042	57.115	0.1076
T0010,T0016	C043	61.245	0.1082
T0010,T0016	C044	78.250	0.0772
T0010,T0016	C045	90.932	0.1251
T0010,T0016	C046	90.272	0.0443
T0010,T0016	C047	83.255	0.1040
T0010,T0016	C048	83.781	0.1145
T0010,T0016	C049	79.302	0.0698
T0010,T0016	C050	88.494	0.1019
T0010,T0016	C051	67.414	0.0462
T0010,T0016	C052	76.163	0.1111
T0010,T0016	C053	90.260	0.0467
T0010,T0016	C054	69.732	0.1038
T0010,T0016	C055	80.632	0.0679
T0010,T0016	C056	75.380	0.0565
T0010,T0016	C057	80.129	0.0907
T0010,T0016	C058	78.290	0.0685
T0010,T0016	C059	88.671	0.0956
T0010,T0016	C060	84.549	0.0856
T0010,T0016	C061	90.620	0.0494
T0010,T0016	C062	70.826	0.0449
T0010,T0016	C063	77.450	0.1087
T0010,T0016	C064	78.917	0.0884
T0010,T0016	C065	81.189	0.0861
T0010,T0016	C066	87.102	0.1450
T0010,T0016	C067	62.428	0.0837
T0010,T0016	C068	93.193	0.1013
T0010,T0016	C069	82.836	0.1276
T0010,T0017	C000	84.031	0.0520
T0010,T0017	C001	86.048	0.1394
T0010,T0017	C002	98.390	0.1258
T0010,T0017	C003	91.553	0.0379
T0010,T0017	C004	84.754	0.0733
T0010,T0017	C005	76.096	0.0826
T0010,T0017	C006	101.278	0.0616
T0010,T0017	C007	88.786	0.0851
T0010,T0017	C008	100.625	0.0447
T0010,T0017	C009	87.170	0.0620
T0010,T0017	C010	80.610	0.0717
T0010,T0017	C011	89.293	0.0618
T0010,T0017	C012	90.080	0.0942
T0010,T0017	C013	103.724	0.0543
T0010,T0017	C014	89.352	0.1030
T0010,T0017	C015	87.608	0.0560
T0010,T0017	C016	89.697	0.0600
T0010,T0017	C017	98.479	0.0508
T0010,T0017	C018	104.083	0.0294
T0010,T0017	C019	91.204	0.0679
T0010,T0017	C020	91.350	0.1103
T0010,T0017	C021	103.085	0.0734
T0010,T0017	C022	89.588	0.0707
T0010,T0017	C023	104.997	0.0546
T0010,T0017	C024	96.522	0.0973
T0010,T0017	C025	94.973	0.0579
T0010,T0017	C026	95.309	0.0709
T0010,T0017	C027	89.539	0.0949
T0010,T0017	C028	91.120	0.0802
T0010,T0017	C029	80.763	0.0622
T0010,T0017	C030	75.205	0.0689
T0010,T0017	C031	101.257	0.0509
T0010,T0017	C032	84.604	0.0631
T0010,T0017	C033	90.046	0.0581
T0010,T0017	C034	86.441	0.0506
T0010,T0017	C035	88.303	0.0772
T0010,T0017	C036	85.750	0.0708
T0010,T0017	C037	79.860	0.0705
T0010,T0017	C038	92.172	0.1009
T0010,T0017	C039	85.771	0.0514
T0010,T0017	C040	78.893	0.0514
T0010,T0017	C041	107.761	0.0568
T0010,T0017	C042	81.673	0.0990
T0010,T0017	C043	75.740	0.0887
T0010,T0017	C044	93.774	0.1067
T0010,T0017	C045	88.166	0.1208
T0010,T0017	C046	93.062	0.0995
T0010,T0017	C047	102.613	0.1303
T0010,T0017	C048	80.421	0.0841
T0010,T0017	C049	92.142	0.0777
T0010,T0017	C050	94.181	0.0559
T0010,T0017	C051	83.262	0.0778
T0010,T0017	C052	91.176	0.0626
T0010,T0017	C053	96.484	0.0728
T0010,T0017	C054	90.268	0.1229
T0010,T0017	C055	90.902	0.0674
T0010,T0017	C056	81.807	0.0658
T0010,T0017	C057	82.167	0.0423
T0010,T0017	C058	97.070	0.0399
T0010,T0017	C059	96.955	0.0933
T0010,T0017	C060	101.510	0.0729
T0010,T0017	C061	95.204	0.0980
T0010,T0017	C062	93.256	0.0588
T0010,T0017	C063	107.357	0.1214
T0010,T0017	C064	92.188	0.0542
T0010,T0017	C065	99.458	0.0410
T0010,T0017	C066	105.778	0.0989
T0010,T0017	C067	93.679	0.0471
T0010,T0017	C068	101.877	0.0398
T0010,T0017	C069	90.127	0.0907
T0010,T0018	C000	65.889	0.0516
T0010,T0018	C001	90.664	0.1062
T0010,T0018	C002	86.014	0.0706
T0010,T0018	C003	71.243	0.0998
T0010,T0018	C004	79.349	0.1011
T0010,T0018	C005	84.503	0.1144
T0010,T0018	C006	84.091	0.0759
T0010,T0018	C007	73.549	0.1343
T0010,T0018	C008	72.189	0.0707
T0010,T0018	C009	92.575	0.0543
T0010,T0018	C010	64.416	0.1019
T0010,T0018	C011	63.161	0.0820
T0010,T0018	C012	71.382	0.1265
T0010,T0018	C013	80.445	0.0736
T0010,T0018	C014	70.330	0.0658
T0010,T0018	C015	95.162	0.0578
T0010,T0018	C016	71.717	0.0956
T0010,T0018	C017	80.323	0.0295
T0010,T0018	C018	64.698	0.0956
T0010,T0018	C019	68.633	0.0743
T0010,T0018	C020	84.741	0.1029
T0010,T0018	C021	79.998	0.0935
T0010,T0018	C022	92.711	0.0365
T0010,T0018	C023	76.850	0.0836
T0010,T0018	C024	86.688	0.0587
T0010,T0018	C025	82.930	0.1231
T0010,T0018	C026	81.547	0.0865
T0010,T0018	C027	83.748	0.0786
T0010,T0018	C028	56.658	0.1004
T0010,T0018	C029	76.801	0.0969
T0010,T0018	C030	79.756	0.0849
T0010,T0018	C031	80.894	0.0891
T0010,T0018	C032	69.938	0.0900
T0010,T0018	C033	85.660	0.0619
T0010,T0018	C034	69.522	0.0956
T0010,T0018	C035	73.421	0.1036
T0010,T0018	C036	77.830	0.0771
T0010,T0018	C037	57.202	0.1405
T0010,T0018	C038	67.303	0.0634
T0010,T0018	C039	83.782	0.0993
T0010,T0018	C040	75.930	0.0991
T0010,T0018	C041	78.975	0.0696
T0010,T0018	C042	67.420	0.0488
T0010,T0018	C043	73.959	0.1121
T0010,T0018	C044	67.069	0.1025
T0010,T0018	C045	72.669	0.1109
T0010,T0018	C046	78.247	0.1001
T0010,T0018	C047	76.651	0.1233
T0010,T0018	C048	87.572	0.0595
T0010,T0018	C049	81.301	0.1017
T0010,T0018	C050	81.880	0.0967
T0010,T0018	C051	68.730	0.1155
T0010,T0018	C052	88.483	0.0456
T0010,T0018	C053	95.928	0.0752
T0010,T0018	C054	71.305	0.1060
T0010,T0018	C055	77.657	0.1069
T0010,T0018	C056	89.621	0.0699
T0010,T0018	C057	76.238	0.0887
T0010,T0018	C058	78.196	0.0604
T0010,T0018	C059	78.914	0.0832
T0010,T0018	C060	85.578	0.1175
T0010,T0018	C061	86.228	0.1170
T0010,T0018	C062	79.012	0.1298
T0010,T0018	C063	75.493	0.0977
T0010,T0018	C064	81.683	0.0907
T0010,T0018	C065	74.525	0.0676
T0010,T0018	C066	80.906	0.0669
T0010,T0018	C067	82.296	0.0898
T0010,T0018	C068	76.077	0.0845
T0010,T0018	C069	71.116	0.1067
T0010,T0019	C000	100.900	0.0786
T0010,T0019	C001	97.103	0.0739
T0010,T0019	C002	102.069	0.0438
T0010,T0019	C003	96.875	0.0678
T0010,T0019	C004	105.873	0.0924
T0010,T0019	C005	93.359	0.0760
T0010,T0019	C006	95.227	0.0490
T0010,T0019	C007	102.470	0.0739
T0010,T0019	C008	114.639	0.0644
T0010,T0019	C009	75.420	0.0834
T0010,T0019	C010	100.184	0.0741
T0010,T0019	C011	102.991	0.0568
T0010,T0019	C012	92.833	0.1201
T0010,T0019	C013	105.419	0.0832
T0010,T0019	C014	100.760	0.0745
T0010,T0019	C015	94.390	0.0714
T0010,T0019	C016	102.783	0.0661
T0010,T0019	C017	116.947	0.0624
T0010,T0019	C018	109.561	0.0309
T0010,T0019	C019	88.206	0.0912
T0010,T0019	C020	96.126	0.0370
T0010,T0019	C021	86.585	0.0956
T0010,T0019	C022	104.500	0.0675
T0010,T0019	C023	85.207	0.0644
T0010,T0019	C024	108.919	0.0487
T0010,T0019	C025	106.945	0.0628
T0010,T0019	C026	101.125	0.0572
T0010,T0019	C027	90.350	0.0840
T0010,T0019	C028	97.767	0.1085
T0010,T0019	C029	96.961	0.0760
T0010,T0019	C030	106.600	0.0440
T0010,T0019	C031	103.238	0.1309
T0010,T0019	C032	101.006	0.0988
T0010,T0019	C033	103.671	0.0627
T0010,T0019	C034	101.064	0.1125
T0010,T0019	C035	94.178	0.0835
T0010,T0019	C036	101.544	0.1043
T0010,T0019	C037	99.092	0.1056
T0010,T0019	C038	114.567	0.0334
T0010,T0019	C039	100.865	0.0786
T0010,T0019	C040	97.601	0.0429
T0010,T0019	C041	102.548	0.0671
T0010,T0019	C042	94.213	0.0632
T0010,T0019	C043	91.740	0.0749
T0010,T0019	C044	98.452	0.0330
T0010,T0019	C045	100.113	0.0948
T0010,T0019	C046	101.295	0.0709
T0010,T0019	C047	108.172	0.0680
T0010,T0019	C048	90.898	0.0822
T0010,T0019	C049	103.754	0.0810
T0010,T0019	C050	100.011	0.0866
T0010,T0019	C051	87.170	0.0579
T0010,T0019	C052	109.201	0.0282
T0010,T0019	C053	100.246	0.0632
T0010,T0019	C054	94.276	0.1183
T0010,T0019	C055	84.225	0.0700
T0010,T0019	C056	103.329	0.0425
T0010,T0019	C057	103.274	0.0355
T0010,T0019	C058	83.355	0.0460
T0010,T0019	C059	108.732	0.0851
T0010,T0019	C060	102.049	0.0574
T0010,T0019	C061	113.178	0.0954
T0010,T0019	C062	89.073	0.0985
T0010,T0019	C063	95.941	0.1089
T0010,T0019	C064	113.566	0.0601
T0010,T0019	C065	107.774	0.0605
T0010,T0019	C066	109.361	0.0491
T0010,T0019	C067	91.389	0.0726
T0010,T0019	C068	100.246	0.0571
T0010,T0019	C069	117.533	0.0312
T0010,T0020	C000	107.449	0.0510
T0010,T0020	C001	97.481	0.0937
T0010,T0020	C002	118.707	0.0481
T0010,T0020	C003	114.414	0.0935
T0010,T0020	C004	102.591	0.0420
T0010,T0020	C005	104.926	0.0724
T0010,T0020	C006	104.787	0.0632
T0010,T0020	C007	89.411	0.0424
T0010,T0020	C008	109.261	0.0365
T0010,T0020	C009	94.907	0.0710
T0010,T0020	C010	91.784	0.0649
T0010,T0020	C011	100.632	0.0735
T0010,T0020	C012	93.704	0.0602
T0010,T0020	C013	102.053	0.0818
T0010,T0020	C014	96.926	0.0494
T0010,T0020	C015	99.866	0.0425
T0010,T0020	C016	106.744	0.0813
T0010,T0020	C017	121.068	0.0730
T0010,T0020	C018	90.473	0.0546
T0010,T0020	C019	102.720	0.0357
T0010,T0020	C020	101.684	0.1308
T0010,T0020	C021	104.807	0.0819
T0010,T0020	C022	107.243	0.0560
T0010,T0020	C023	112.827	0.0548
T0010,T0020	C024	101.431	0.1014
T0010,T0020	C025	106.661	0.1377
T0010,T0020	C026	101.585	0.0691
T0010,T0020	C027	100.971	0.0914
T0010,T0020	C028	86.854	0.1246
T0010,T0020	C029	100.095	0.0856
T0010,T0020	C030	111.892	0.0246
T0010,T0020	C031	95.640	0.0868
T0010,T0020	C032	101.972	0.0815
T0010,T0020	C033	97.334	0.0606
T0010,T0020	C034	94.287	0.0436
T0010,T0020	C035	105.188	0.0984
T0010,T0020	C036	84.682	0.0828
T0010,T0020	C037	92.602	0.0745
T0010,T0020	C038	103.451	0.0987
T0010,T0020	C039	106.967	0.1003
T0010,T0020	C040	97.254	0.1194
T0010,T0020	C041	101.092	0.0518
T0010,T0020	C042	97.023	0.0630
T0010,T0020	C043	92.552	0.0720
T0010,T0020	C044	108.449	0.0677
T0010,T0020	C045	102.801	0.0525
T0010,T0020	C046	90.362	0.0615
T0010,T0020	C047	101.420	0.1186
T0010,T0020	C048	97.313	0.0341
T0010,T0020	C049	100.770	0.0635
T0010,T0020	C050	91.576	0.0769
T0010,T0020	C051	100.303	0.1079
T0010,T0020	C052	105.230	0.0820
T0010,T0020	C053	110.596	0.1022
T0010,T0020	C054	98.202	0.1048
T0010,T0020	C055	100.041	0.1094
T0010,T0020	C056	113.970	0.0715
T0010,T0020	C057	98.959	0.0663
T0010,T0020	C058	115.734	0.0847
T0010,T0020	C059	122.778	0.0585
T0010,T0020	C060	98.913	0.1447
T0010,T0020	C061	104.175	0.0885
T0010,T0020	C062	101.105	0.0731
T0010,T0020	C063	111.797	0.0825
T0010,T0020	C064	122.242	0.0335
T0010,T0020	C065	107.980	0.0879
T0010,T0020	C066	103.853	0.0870
T0010,T0020	C067	107.537	0.0652
T0010,T0020	C068	114.565	0.0629
T0010,T0020	C069	102.554	0.0684
T0010,T0021	C000	93.980	0.0490
T0010,T0021	C001	72.359	0.0939
T0010,T0021	C002	92.928	0.0901
T0010,T0021	C003	91.668	0.0630
T0010,T0021	C004	90.610	0.0598
T0010,T0021	C005	75.360	0.0500
T0010,T0021	C006	89.402	0.0403
T0010,T0021	C007	94.274	0.1137
T0010,T0021	C008	90.844	0.0503
T0010,T0021	C009	81.949	0.0893
T0010,T0021	C010	82.947	0.0833
T0010,T0021	C011	83.793	0.0988
T0010,T0021	C012	82.084	0.0658
T0010,T0021	C013	84.786	0.0661
T0010,T0021	C014	76.819	0.0777
T0010,T0021	C015	94.224	0.0576
T0010,T0021	C016	95.760	0.0591
T0010,T0021	C017	90.025	0.0859
T0010,T0021	C018	85.213	0.0439
T0010,T0021	C019	92.349	0.0304
T0010,T0021	C020	84.577	0.0593
T0010,T0021	C021	87.050	0.0872
T0010,T0021	C022	93.971	0.0402
T0010,T0021	C023	87.228	0.0908
T0010,T0021	C024	90.796	0.0467
T0010,T0021	C025	103.426	0.1224
T0010,T0021	C026	93.683	0.0943
T0010,T0021	C027	81.283	0.1146
T0010,T0021	C028	74.351	0.0637
T0010,T0021	C029	80.232	0.0585
T0010,T0021	C030	73.076	0.1017
T0010,T0021	C031	84.428	0.1191
T0010,T0021	C032	87.642	0.0570
T0010,T0021	C033	95.402	0.0708
T0010,T0021	C034	88.358	0.0361
T0010,T0021	C035	100.971	0.0906
T0010,T0021	C036	87.182	0.1122
T0010,T0021	C037	74.243	0.1058
T0010,T0021	C038	95.148	0.0472
T0010,T0021	C039	97.494	0.0410
T0010,T0021	C040	91.936	0.0691
T0010,T0021	C041	91.325	0.0375
T0010,T0021	C042	88.729	0.0635
T0010,T0021	C043	80.761	0.0539
T0010,T0021	C044	74.661	0.0439
T0010,T0021	C045	80.834	0.0714
T0010,T0021	C046	87.062	0.0620
T0010,T0021	C047	85.470	0.0909
T0010,T0021	C048	83.281	0.0781
T0010,T0021	C049	104.668	0.0783
T0010,T0021	C050	89.359	0.0977
T0010,T0021	C051	76.467	0.1315
T0010,T0021	C052	85.099	0.0877
T0010,T0021	C053	96.137	0.0791
T0010,T0021	C054	92.565	0.1398
T0010,T0021	C055	99.261	0.0879
T0010,T0021	C056	77.562	0.0897
T0010,T0021	C057	80.195	0.0820
T0010,T0021	C058	75.307	0.0586
T0010,T0021	C059	94.911	0.0650
T0010,T0021	C060	93.941	0.0531
T0010,T0021	C061	91.516	0.1363
T0010,T0021	C062	89.987	0.0674
T0010,T0021	C063	84.740	0.1034
T0010,T0021	C064	91.072	0.0526
T0010,T0021	C065	79.783	0.0497
T0010,T0021	C066	99.238	0.0409
T0010,T0021	C067	71.574	0.0819
T0010,T0021	C068	88.808	0.0854
T0010,T0021	C069	83.865	0.0618
T0010,T0022	C000	100.032	0.0429
T0010,T0022	C001	91.545	0.0481
T0010,T0022	C002	85.009	0.0716
T0010,T0022	C003	84.767	0.1354
T0010,T0022	C004	97.494	0.0535
T0010,T0022	C005	90.550	0.1264
T0010,T0022	C006	77.100	0.0392
T0010,T0022	C007	94.916	0.1248
T0010,T0022	C008	79.952	0.0501
T0010,T0022	C009	90.502	0.0873
T0010,T0022	C010	82.681	0.0862
T0010,T0022	C011	79.199	0.1072
T0010,T0022	C012	84.520	0.0922
T0010,T0022	C013	79.702	0.0519
T0010,T0022	C014	76.665	0.0725
T0010,T0022	C015	82.439	0.0925
T0010,T0022	C016	98.468	0.0551
T0010,T0022	C017	88.883	0.1402
T0010,T0022	C018	92.689	0.0449
T0010,T0022	C019	102.016	0.0526
T0010,T0022	C020	87.901	0.0614
T0010,T0022	C021	81.403	0.1020
T0010,T0022	C022	80.181	0.1006
T0010,T0022	C023	85.105	0.0752
T0010,T0022	C024	99.760	0.0528
T0010,T0022	C025	92.772	0.0452
T0010,T0022	C026	106.982	0.0661
T0010,T0022	C027	75.072	0.0414
T0010,T0022	C028	80.027	0.0716
T0010,T0022	C029	84.899	0.0909
T0010,T0022	C030	86.206	0.0474
T0010,T0022	C031	96.940	0.0708
T0010,T0022	C032	94.308	0.0464
T0010,T0022	C033	79.992	0.0404
T0010,T0022	C034	75.515	0.0911
T0010,T0022	C035	75.828	0.0817
T0010,T0022	C036	83.318	0.0383
T0010,T0022	C037	73.836	0.1224
T0010,T0022	C038	103.574	0.0620
T0010,T0022	C039	94.109	0.0834
T0010,T0022	C040	86.689	0.0351
T0010,T0022	C041	95.062	0.0456
T0010,T0022	C042	71.905	0.0583
T0010,T0022	C043	76.274	0.0728
T0010,T0022	C044	65.953	0.1004
T0010,T0022	C045	95.430	0.1013
T0010,T0022	C046	87.131	0.0578
T0010,T0022	C047	92.386	0.0875
T0010,T0022	C048	79.700	0.0737
T0010,T0022	C049	76.686	0.0852
T0010,T0022	C050	88.263	0.0737
T0010,T0022	C051	72.094	0.1024
T0010,T0022	C052	99.785	0.0676
T0010,T0022	C053	94.696	0.0680
T0010,T0022	C054	81.135	0.1151
T0010,T0022	C055	82.406	0.0954
T0010,T0022	C056	77.952	0.0957
T0010,T0022	C057	95.470	0.0927
T0010,T0022	C058	66.645	0.0736
T0010,T0022	C059	78.333	0.0585
T0010,T0022	C060	90.443	0.1038
T0010,T0022	C061	97.624	0.1204
T0010,T0022	C062	78.952	0.1167
T0010,T0022	C063	96.066	0.0859
T0010,T0022	C064	95.661	0.0586
T0010,T0022	C065	90.574	0.0800
T0010,T0022	C066	98.613	0.0867
T0010,T0022	C067	85.332	0.1033
T0010,T0022	C068	95.963	0.0705
T0010,T0022	C069	80.706	0.0373
T0010,T0023	C000	91.633	0.0541
T0010,T0023	C001	104.905	0.0982
T0010,T0023	C002	97.146	0.0765
T0010,T0023	C003	98.081	0.0814
T0010,T0023	C004	90.925	0.0468
T0010,T0023	C005	102.336	0.0654
T0010,T0023	C006	117.003	0.0374
T0010,T0023	C007	102.505	0.1547
T0010,T0023	C008	106.837	0.0644
T0010,T0023	C009	108.608	0.0640
T0010,T0023	C010	92.819	0.1007
T0010,T0023	C011	102.645	0.0563
T0010,T0023	C012	103.010	0.1130
T0010,T0023	C013	95.982	0.0588
T0010,T0023	C014	104.696	0.0584
T0010,T0023	C015	92.321	0.0745
T0010,T0023	C016	112.494	0.0407
T0010,T0023	C017	103.003	0.0366
T0010,T0023	C018	94.841	0.0976
T0010,T0023	C019	108.678	0.0306
T0010,T0023	C020	108.668	0.0736
T0010,T0023	C021	102.785	0.0811
T0010,T0023	C022	105.150	0.0608
T0010,T0023	C023	98.265	0.0391
T0010,T0023	C024	95.355	0.0572
T0010,T0023	C025	107.062	0.0562
T0010,T0023	C026	103.045	0.1096
T0010,T0023	C027	88.135	0.0908
T0010,T0023	C028	102.427	0.0487
T0010,T0023	C029	89.689	0.0757
T0010,T0023	C030	100.748	0.0997
T0010,T0023	C031	112.704	0.0636
T0010,T0023	C032	103.905	0.0693
T0010,T0023	C033	107.002	0.0647
T0010,T0023	C034	95.939	0.0730
T0010,T0023	C035	101.729	0.0450
T0010,T0023	C036	109.899	0.0559
T0010,T0023	C037	102.478	0.0848
T0010,T0023	C038	108.167	0.0720
T0010,T0023	C039	97.086	0.0822
T0010,T0023	C040	97.478	0.1020
T0010,T0023	C041	107.538	0.0425
T0010,T0023	C042	91.455	0.0512
T0010,T0023	C043	96.820	0.1249
T0010,T0023	C044	97.297	0.0411
T0010,T0023	C045	109.189	0.1042
T0010,T0023	C046	106.188	0.1132
T0010,T0023	C047	109.436	0.1035
T0010,T0023	C048	114.920	0.0697
T0010,T0023	C049	116.635	0.0494
T0010,T0023	C050	96.967	0.0729
T0010,T0023	C051	88.208	0.1006
T0010,T0023	C052	111.686	0.0410
T0010,T0023	C053	93.928	0.0737
T0010,T0023	C054	95.975	0.1016
T0010,T0023	C055	91.261	0.0934
T0010,T0023	C056	90.234	0.0490
T0010,T0023	C057	107.081	0.0797
T0010,T0023	C058	105.561	0.0627
T0010,T0023	C059	95.441	0.0707
T0010,T0023	C060	82.515	0.1125
T0010,T0023	C061	115.913	0.0749
T0010,T0023	C062	97.840	0.0531
T0010,T0023	C063	109.615	0.0725
T0010,T0023	C064	118.873	0.0543
T0010,T0023	C065	110.057	0.0767
T0010,T0023	C066	105.573	0.0901
T0010,T0023	C067	101.730	0.0963
T0010,T0023	C068	103.754	0.0560
T0010,T0023	C069	107.835	0.0569
T0010,T0024	C000	82.903	0.0672
T0010,T0024	C001	79.350	0.0761
T0010,T0024	C002	75.504	0.0550
T0010,T0024	C003	84.044	0.0934
T0010,T0024	C004	92.744	0.0984
T0010,T0024	C005	92.759	0.0507
T0010,T0024	C006	88.524	0.0421
T0010,T0024	C007	101.895	0.0681
T0010,T0024	C008	88.867	0.0556
T0010,T0024	C009	81.724	0.0739
T0010,T0024	C010	78.460	0.0990
T0010,T0024	C011	80.800	0.0896
T0010,T0024	C012	89.088	0.0428
T0010,T0024	C013	92.595	0.0660
T0010,T0024	C014	66.098	0.0525
T0010,T0024	C015	95.948	0.0886
T0010,T0024	C016	92.155	0.0956
T0010,T0024	C017	99.434	0.0931
T0010,T0024	C018	90.427	0.0570
T0010,T0024	C019	88.989	0.0880
T0010,T0024	C020	86.332	0.0428
T0010,T0024	C021	81.763	0.0797
T0010,T0024	C022	80.435	0.0890
T0010,T0024	C023	80.406	0.0636
T0010,T0024	C024	87.799	0.0675
T0010,T0024	C025	83.393	0.1020
T0010,T0024	C026	101.845	0.0495
T0010,T0024	C027	61.971	0.1026
T0010,T0024	C028	64.645	0.0849
T0010,T0024	C029	88.198	0.0637
T0010,T0024	C030	73.361	0.1008
T0010,T0024	C031	79.761	0.0753
T0010,T0024	C032	78.638	0.0787
T0010,T0024	C033	81.233	0.1004
T0010,T0024	C034	84.818	0.0997
T0010,T0024	C035	89.251	0.0616
T0010,T0024	C036	91.406	0.0892
T0010,T0024	C037	69.073	0.0901
T0010,T0024	C038	88.854	0.0635
T0010,T0024	C039	93.187	0.0595
T0010,T0024	C040	78.997	0.0758
T0010,T0024	C041	84.055	0.0901
T0010,T0024	C042	74.461	0.1197
T0010,T0024	C043	80.418	0.1321
T0010,T0024	C044	82.089	0.0928
T0010,T0024	C045	102.492	0.0713
T0010,T0024	C046	99.129	0.0264
T0010,T0024	C047	92.586	0.0631
T0010,T0024	C048	91.110	0.0941
T0010,T0024	C049	84.045	0.0797
T0010,T0024	C050	80.013	0.0755
T0010,T0024	C051	90.693	0.0803
T0010,T0024	C052	84.321	0.0340
T0010,T0024	C053	101.278	0.0442
T0010,T0024	C054	74.065	0.1287
T0010,T0024	C055	94.192	0.1025
T0010,T0024	C056	87.500	0.0323
T0010,T0024	C057	91.739	0.0869
T0010,T0024	C058	89.789	0.0490
T0010,T0024	C059	110.398	0.0445
T0010,T0024	C060	99.372	0.1177
T0010,T0024	C061	92.698	0.1290
T0010,T0024	C062	75.657	0.0647
T0010,T0024	C063	67.879	0.0699
T0010,T0024	C064	96.003	0.0545
T0010,T0024	C065	90.775	0.0816
T0010,T0024	C066	97.782	0.0771
T0010,T0024	C067	94.128	0.0690
T0010,T0024	C068	93.281	0.0595
T0010,T0024	C069	90.780	0.0524
T0010,T0025	C000	94.608	0.0450
T0010,T0025	C001	96.457	0.0447
T0010,T0025	C002	110.367	0.1249
T0010,T0025	C003	96.233	0.0526
T0010,T0025	C004	99.308	0.0570
T0010,T0025	C005	93.568	0.0809
T0010,T0025	C006	109.420	0.0329
T0010,T0025	C007	97.736	0.1036
T0010,T0025	C008	88.446	0.0635
T0010,T0025	C009	105.593	0.0985
T0010,T0025	C010	94.708	0.0607
T0010,T0025	C011	92.162	0.0676
T0010,T0025	C012	103.622	0.0930
T0010,T0025	C013	103.741	0.0608
T0010,T0025	C014	93.339	0.0791
T0010,T0025	C015	97.178	0.0761
T0010,T0025	C016	89.658	0.0678
T0010,T0025	C017	100.579	0.0554
T0010,T0025	C018	101.108	0.0445
T0010,T0025	C019	86.440	0.0752
T0010,T0025	C020	89.320	0.0980
T0010,T0025	C021	97.468	0.0719
T0010,T0025	C022	95.217	0.0593
T0010,T0025	C023	102.485	0.0532
T0010,T0025	C024	99.646	0.0367
T0010,T0025	C025	102.019	0.0968
T0010,T0025	C026	96.953	0.0449
T0010,T0025	C027	94.149	0.0840
T0010,T0025	C028	101.393	0.1013
T0010,T0025	C029	109.564	0.0665
T0010,T0025	C030	93.415	0.0774
T0010,T0025	C031	108.108	0.0647
T0010,T0025	C032	98.051	0.0571
T0010,T0025	C033	98.248	0.0689
T0010,T0025	C034	84.330	0.0940
T0010,T0025	C035	90.942	0.0533
T0010,T0025	C036	89.095	0.0302
T0010,T0025	C037	94.887	0.0793
T0010,T0025	C038	100.622	0.0833
T0010,T0025	C039	111.290	0.0435
T0010,T0025	C040	106.343	0.0712
T0010,T0025	C041	111.246	0.0563
T0010,T0025	C042	93.573	0.0619
T0010,T0025	C043	84.408	0.0952
T0010,T0025	C044	92.673	0.0572
T0010,T0025	C045	82.961	0.0861
T0010,T0025	C046	93.464	0.0567
T0010,T0025	C047	109.714	0.1071
T0010,T0025	C048	97.013	0.0935
T0010,T0025	C049	102.639	0.0397
T0010,T0025	C050	89.526	0.0864
T0010,T0025	C051	97.720	0.0444
T0010,T0025	C052	83.276	0.0853
T0010,T0025	C053	102.726	0.0596
T0010,T0025	C054	87.955	0.1127
T0010,T0025	C055	92.800	0.0687
T0010,T0025	C056	86.794	0.0932
T0010,T0025	C057	99.751	0.0644
T0010,T0025	C058	92.288	0.0587
T0010,T0025	C059	100.934	0.0481
T0010,T0025	C060	101.005	0.0481
T0010,T0025	C061	108.794	0.1076
T0010,T0025	C062	100.451	0.1193
T0010,T0025	C063	96.679	0.0969
T0010,T0025	C064	103.680	0.0436
T0010,T0025	C065	103.077	0.0964
T0010,T0025	C066	95.101	0.1023
T0010,T0025	C067	89.736	0.1054
T0010,T0025	C068	87.151	0.0563
T0010,T0025	C069	111.943	0.0735
T0010,T0026	C000	98.103	0.1259
T0010,T0026	C001	84.058	0.0503
T0010,T0026	C002	101.102	0.0622
T0010,T0026	C003	114.967	0.0859
T0010,T0026	C004	106.351	0.0533
